# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = simpleLR_model
# start_datetime = 2022-10-23 13:41:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/57/xr8vd64j2_qd3ckpnwhjpw_h0000gn/T/tmp9mp0h5ln/g7g5kxd0.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/yyamaguchi/Desktop/programming/BayesianStatistics/src/01_simpleLinearReg/output/simpleLR-20221023224141_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,y_base.1,y_base.2,y_base.3,y_base.4,y_base.5,y_base.6,y_base.7,y_base.8,y_base.9,y_base.10,y_base.11,y_base.12,y_base.13,y_base.14,y_base.15,y_base.16,y_base.17,y_base.18,y_base.19,y_base.20
-92.5069,0.9867,0.238615,3,11,0,96.4919,-69.56,20.7946,70.8969,429.509,429.509,471.098,595.866,616.66,658.249,720.633,762.222,762.222,824.606,824.606,845.4,928.578,1011.76,1094.93,1094.93,1115.73,1136.52,1157.32,1157.32
-92.5575,0.860963,0.319787,4,15,0,92.9286,-127.485,21.8237,89.0567,396.285,396.285,439.932,570.874,592.698,636.345,701.817,745.464,745.464,810.935,810.935,832.759,920.054,1007.35,1094.64,1094.64,1116.47,1138.29,1160.11,1160.11
-92.9418,0.872833,0.352918,3,15,0,93.67,-49.5065,20.4899,91.2476,442.251,442.251,483.23,606.17,626.659,667.639,729.109,770.089,770.089,831.558,831.558,852.048,934.008,1015.97,1097.93,1097.93,1118.42,1138.91,1159.4,1159.4
-92.5722,0.996505,0.396369,2,5,0,93.0749,-70.1751,20.6141,84.9572,424.563,424.563,465.791,589.475,610.089,651.317,713.16,754.388,754.388,816.23,816.23,836.844,919.3,1001.76,1084.21,1084.21,1104.83,1125.44,1146.06,1146.06
-92.5722,0.0281088,0.537007,4,15,0,93.7986,-70.1751,20.6141,84.9572,424.563,424.563,465.791,589.475,610.089,651.317,713.16,754.388,754.388,816.23,816.23,836.844,919.3,1001.76,1084.21,1084.21,1104.83,1125.44,1146.06,1146.06
-92.3076,0.996325,0.167031,5,31,0,93.0186,-128.858,22.2653,70.4793,405.509,405.509,450.04,583.632,605.897,650.428,717.224,761.754,761.754,828.55,828.55,850.815,939.877,1028.94,1118,1118,1140.26,1162.53,1184.79,1184.79
-93.0407,0.889912,0.226394,4,15,0,93.7571,-71.8983,20.9817,96.247,431.664,431.664,473.627,599.518,620.499,662.463,725.408,767.372,767.372,830.317,830.317,851.299,935.226,1019.15,1103.08,1103.08,1124.06,1145.04,1166.02,1166.02
-94.3976,0.898453,0.260875,3,15,0,95.7283,-35.717,20.1684,110.416,448.325,448.325,488.662,609.672,629.841,670.178,730.683,771.02,771.02,831.525,831.525,851.694,932.367,1013.04,1093.71,1093.71,1113.88,1134.05,1154.22,1154.22
-94.343,0.816171,0.304248,4,15,0,95.4959,-137.235,22.4074,56.8882,400.542,400.542,445.357,579.801,602.209,647.024,714.246,759.061,759.061,826.283,826.283,848.69,938.32,1027.95,1117.58,1117.58,1139.99,1162.39,1184.8,1184.8
-94.6291,0.743651,0.313342,4,19,0,98.9147,-228.021,24.5332,66.776,360.776,360.776,409.843,557.042,581.575,630.642,704.241,753.308,753.308,826.907,826.907,851.441,949.574,1047.71,1145.84,1145.84,1170.37,1194.91,1219.44,1219.44
-95.1246,0.986156,0.289469,2,3,0,95.2308,-248.933,24.5375,66.4896,339.967,339.967,389.042,536.267,560.805,609.88,683.492,732.567,732.567,806.18,806.18,830.718,928.868,1027.02,1125.17,1125.17,1149.71,1174.24,1198.78,1198.78
-94.6041,1,0.384178,1,1,0,94.9361,-236.714,24.6353,67.5747,354.533,354.533,403.804,551.616,576.251,625.521,699.427,748.698,748.698,822.604,822.604,847.239,945.78,1044.32,1142.86,1142.86,1167.5,1192.13,1216.77,1216.77
-94.6041,0.00961334,0.519666,2,3,0,97.3519,-236.714,24.6353,67.5747,354.533,354.533,403.804,551.616,576.251,625.521,699.427,748.698,748.698,822.604,822.604,847.239,945.78,1044.32,1142.86,1142.86,1167.5,1192.13,1216.77,1216.77
-97.9807,0.816797,0.161389,5,31,0,99.3423,-216.599,23.0835,140.652,337.404,337.404,383.571,522.072,545.155,591.322,660.573,706.74,706.74,775.99,775.99,799.073,891.407,983.741,1076.08,1076.08,1099.16,1122.24,1145.33,1145.33
-97.5789,0.999922,0.166577,4,15,0,98.4609,-194.763,23.5972,146.71,371.57,371.57,418.764,560.348,583.945,631.139,701.931,749.125,749.125,819.917,819.917,843.514,937.903,1032.29,1126.68,1126.68,1150.28,1173.88,1197.47,1197.47
-94.5545,0.991276,0.225245,4,19,0,99.9068,9.62058,19.3229,71.0235,473.37,473.37,512.016,627.954,647.276,685.922,743.891,782.537,782.537,840.506,840.506,859.828,937.12,1014.41,1091.7,1091.7,1111.03,1130.35,1149.67,1149.67
-92.6364,1,0.300229,4,15,0,96.3216,-127.906,22.3958,88.6885,409.593,409.593,454.385,588.76,611.155,655.947,723.134,767.926,767.926,835.113,835.113,857.509,947.092,1036.68,1126.26,1126.26,1148.65,1171.05,1193.45,1193.45
-93.5016,0.95046,0.404701,3,11,0,93.8402,-9.23902,19.7135,77.8821,463.884,463.884,503.311,621.591,641.305,680.732,739.872,779.299,779.299,838.439,838.439,858.153,937.007,1015.86,1094.71,1094.71,1114.43,1134.14,1153.85,1153.85
-94.9234,0.611387,0.506545,3,7,0,95.2678,28.0178,18.8964,105.081,481.531,481.531,519.323,632.701,651.598,689.391,746.08,783.872,783.872,840.561,840.561,859.458,935.043,1010.63,1086.21,1086.21,1105.11,1124.01,1142.9,1142.9
-94.9209,0.46835,0.385968,3,7,0,97.6885,5.2794,18.5706,81.807,450.974,450.974,488.115,599.539,618.109,655.25,710.962,748.103,748.103,803.815,803.815,822.386,896.668,970.951,1045.23,1045.23,1063.8,1082.37,1100.94,1100.94
-92.9498,0.978255,0.239131,4,15,0,97.3275,-88.1881,20.7541,75.2925,409.91,409.91,451.418,575.942,596.696,638.205,700.467,741.975,741.975,804.237,804.237,824.991,908.008,991.024,1074.04,1074.04,1094.79,1115.55,1136.3,1136.3
-93.1367,0.976363,0.311508,3,15,0,93.7689,-127.635,22.588,72.2056,414.478,414.478,459.654,595.182,617.77,662.946,730.71,775.886,775.886,843.65,843.65,866.238,956.59,1046.94,1137.29,1137.29,1159.88,1182.47,1205.06,1205.06
-93.1367,0.0794371,0.404114,2,3,0,93.8832,-127.635,22.588,72.2056,414.478,414.478,459.654,595.182,617.77,662.946,730.71,775.886,775.886,843.65,843.65,866.238,956.59,1046.94,1137.29,1137.29,1159.88,1182.47,1205.06,1205.06
-96.5566,0.99566,0.143251,5,31,0,97.205,-308.027,25.4699,114.598,303.251,303.251,354.191,507.01,532.48,583.42,659.83,710.77,710.77,787.18,787.18,812.649,914.529,1016.41,1118.29,1118.29,1143.76,1169.23,1194.7,1194.7
-96.5502,0.98603,0.1912,4,31,0,99.7544,-154.173,22.9251,136.399,396.029,396.029,441.879,579.429,602.354,648.204,716.98,762.83,762.83,831.605,831.605,854.53,946.23,1037.93,1129.63,1129.63,1152.56,1175.48,1198.41,1198.41
-96.1715,0.98115,0.251311,3,7,0,97.7537,-142.835,22.9808,129.272,408.704,408.704,454.665,592.55,615.531,661.492,730.434,776.396,776.396,845.338,845.338,868.319,960.242,1052.17,1144.09,1144.09,1167.07,1190.05,1213.03,1213.03
-93.8579,0.916128,0.327554,4,15,0,97.1427,-71.9114,20.2663,72.039,414.479,414.479,455.012,576.609,596.876,637.408,698.207,738.74,738.74,799.539,799.539,819.805,900.87,981.935,1063,1063,1083.27,1103.53,1123.8,1123.8
-93.5133,1,0.388485,4,15,0,94.1438,-55.1448,20.9401,95.6719,447.418,447.418,489.299,614.939,635.88,677.76,740.58,782.46,782.46,845.281,845.281,866.221,949.982,1033.74,1117.5,1117.5,1138.44,1159.38,1180.32,1180.32
-92.8715,0.952064,0.518855,2,3,0,93.1681,-72.2944,20.6904,92.6373,424.275,424.275,465.656,589.799,610.489,651.87,713.941,755.322,755.322,817.393,817.393,838.083,920.845,1003.61,1086.37,1086.37,1107.06,1127.75,1148.44,1148.44
-92.8056,0.456478,0.646332,1,3,0,93.159,-49.8548,20.3897,88.9406,439.499,439.499,480.278,602.617,623.006,663.786,724.955,765.735,765.735,826.904,826.904,847.294,928.852,1010.41,1091.97,1091.97,1112.36,1132.75,1153.14,1153.14
-92.8054,0.964076,0.398016,3,7,0,93.2595,-51.1802,20.1476,81.2257,432.361,432.361,472.657,593.542,613.69,653.985,714.427,754.723,754.723,815.165,815.165,835.313,915.903,996.493,1077.08,1077.08,1097.23,1117.38,1137.53,1137.53
-95.013,0.046655,0.50408,3,15,0,98.4926,-67.9975,21.7586,87.2831,454.208,454.208,497.725,628.277,650.035,693.552,758.828,802.345,802.345,867.621,867.621,889.379,976.414,1063.45,1150.48,1150.48,1172.24,1194,1215.76,1215.76
-95.1074,0.999893,0.174541,3,7,0,95.6521,-137.025,21.2481,91.2639,372.928,372.928,415.425,542.913,564.161,606.657,670.401,712.897,712.897,776.642,776.642,797.89,882.882,967.874,1052.87,1052.87,1074.11,1095.36,1116.61,1116.61
-92.278,0.876218,0.232691,3,11,0,97.3698,-159.295,22.8696,81.0249,389.574,389.574,435.314,572.531,595.4,641.14,709.748,755.487,755.487,824.096,824.096,846.966,938.444,1029.92,1121.4,1121.4,1144.27,1167.14,1190.01,1190.01
-92.4352,0.933902,0.260351,4,15,0,93.1346,-135.155,22.3157,67.6984,400.423,400.423,445.054,578.949,601.264,645.896,712.843,757.475,757.475,824.422,824.422,846.738,936.001,1025.26,1114.53,1114.53,1136.84,1159.16,1181.47,1181.47
-92.5469,0.991141,0.315655,4,15,0,93.2318,-57.1154,20.3993,78.505,432.469,432.469,473.267,595.663,616.063,656.862,718.06,758.858,758.858,820.056,820.056,840.456,922.053,1003.65,1085.25,1085.25,1105.65,1126.05,1146.45,1146.45
-93.3206,0.156626,0.414205,4,15,0,94.5288,-69.3505,21.0038,99.3529,434.74,434.74,476.748,602.771,623.774,665.782,728.793,770.801,770.801,833.812,833.812,854.816,938.831,1022.85,1106.86,1106.86,1127.87,1148.87,1169.87,1169.87
-94.2918,0.925901,0.169453,4,31,0,95.6727,-180.578,22.4327,82.448,357.806,357.806,402.671,537.267,559.7,604.565,671.863,716.729,716.729,784.027,784.027,806.459,896.19,985.92,1075.65,1075.65,1098.08,1120.52,1142.95,1142.95
-92.4801,0.953716,0.203093,2,7,0,96.2439,-174.326,22.8909,78.231,375.055,375.055,420.836,558.182,581.073,626.854,695.527,741.309,741.309,809.981,809.981,832.872,924.436,1016,1107.56,1107.56,1130.45,1153.34,1176.24,1176.24
-92.6668,0.980528,0.252771,2,7,0,93.0734,-181.039,22.9853,76.1527,370.609,370.609,416.58,554.492,577.477,623.448,692.404,738.374,738.374,807.33,807.33,830.316,922.257,1014.2,1106.14,1106.14,1129.12,1152.11,1175.1,1175.1
-92.6681,0.95181,0.326156,3,15,0,93.6915,-83.6234,21.0593,66.8128,421.801,421.801,463.919,590.275,611.335,653.453,716.631,758.75,758.75,821.928,821.928,842.987,927.224,1011.46,1095.7,1095.7,1116.76,1137.82,1158.88,1158.88
-92.6681,0.203923,0.403979,2,3,0,92.994,-83.6234,21.0593,66.8128,421.801,421.801,463.919,590.275,611.335,653.453,716.631,758.75,758.75,821.928,821.928,842.987,927.224,1011.46,1095.7,1095.7,1116.76,1137.82,1158.88,1158.88
-94.4839,0.925265,0.178294,5,31,0,95.2833,-245.636,24.3793,103.082,339.466,339.466,388.225,534.5,558.88,607.638,680.776,729.535,729.535,802.672,802.672,827.052,924.569,1022.09,1119.6,1119.6,1143.98,1168.36,1192.74,1192.74
-93.2895,0.986572,0.213005,4,15,0,94.7388,-226.51,24.3052,84.3909,356.814,356.814,405.425,551.256,575.561,624.171,697.087,745.697,745.697,818.612,818.612,842.918,940.138,1037.36,1134.58,1134.58,1158.88,1183.19,1207.49,1207.49
-92.1337,0.630492,0.276567,4,19,0,95.869,-146.405,22.3959,77.6422,391.097,391.097,435.889,570.264,592.66,637.452,704.64,749.431,749.431,816.619,816.619,839.015,928.599,1018.18,1107.77,1107.77,1130.16,1152.56,1174.95,1174.95
-92.3199,0.998251,0.220299,3,15,0,93.2005,-159.637,22.8803,82.7073,389.489,389.489,435.25,572.531,595.411,641.172,709.813,755.573,755.573,824.214,824.214,847.094,938.615,1030.14,1121.66,1121.66,1144.54,1167.42,1190.3,1190.3
-92.2168,0.958267,0.290253,3,11,0,92.6447,-140.79,22.234,72.5067,392.825,392.825,437.293,570.697,592.931,637.399,704.101,748.569,748.569,815.27,815.27,837.504,926.44,1015.38,1104.31,1104.31,1126.55,1148.78,1171.01,1171.01
-92.2852,1,0.361679,3,11,0,92.4697,-77.9881,20.9647,82.1476,425.165,425.165,467.094,592.882,613.847,655.777,718.671,760.6,760.6,823.494,823.494,844.459,928.318,1012.18,1096.04,1096.04,1117,1137.96,1158.93,1158.93
-96.3702,0.063573,0.476498,3,15,0,96.9953,-16.0994,20.6863,80.3768,480.371,480.371,521.744,645.861,666.548,707.92,769.979,811.352,811.352,873.41,873.41,894.097,976.842,1059.59,1142.33,1142.33,1163.02,1183.7,1204.39,1204.39
-92.8086,0.986482,0.176091,3,11,0,97.7814,-59.2826,20.3455,87.3709,429.009,429.009,469.7,591.774,612.119,652.81,713.847,754.538,754.538,815.574,815.574,835.92,917.302,998.684,1080.07,1080.07,1100.41,1120.76,1141.1,1141.1
-92.4346,0.983468,0.227872,4,15,0,93.55,-125.317,21.692,81.834,395.292,395.292,438.676,568.828,590.52,633.904,698.98,742.364,742.364,807.44,807.44,829.132,915.901,1002.67,1089.44,1089.44,1111.13,1132.82,1154.51,1154.51
-92.6757,0.971591,0.293333,3,11,0,93.1668,-99.6451,21.8352,72.1106,424.399,424.399,468.07,599.081,620.916,664.586,730.092,773.762,773.762,839.268,839.268,861.103,948.444,1035.78,1123.13,1123.13,1144.96,1166.8,1188.63,1188.63
-92.6757,0.0591588,0.371179,2,3,0,94.2877,-99.6451,21.8352,72.1106,424.399,424.399,468.07,599.081,620.916,664.586,730.092,773.762,773.762,839.268,839.268,861.103,948.444,1035.78,1123.13,1123.13,1144.96,1166.8,1188.63,1188.63
-92.6757,0,0.965153,0,1,1,92.8797,-99.6451,21.8352,72.1106,424.399,424.399,468.07,599.081,620.916,664.586,730.092,773.762,773.762,839.268,839.268,861.103,948.444,1035.78,1123.13,1123.13,1144.96,1166.8,1188.63,1188.63
-92.272,0.997827,0.0982459,5,31,0,93.4922,-148.524,22.6219,83.9859,394.402,394.402,439.646,575.377,597.999,643.243,711.109,756.352,756.352,824.218,824.218,846.84,937.328,1027.82,1118.3,1118.3,1140.93,1163.55,1186.17,1186.17
-92.7121,0.993437,0.103601,4,31,0,93.174,-161.418,22.9828,68.3703,390.171,390.171,436.136,574.033,597.016,642.982,711.93,757.896,757.896,826.844,826.844,849.827,941.759,1033.69,1125.62,1125.62,1148.6,1171.59,1194.57,1194.57
-92.2752,0.980469,0.13904,4,31,0,93.7934,-83.1586,20.988,81.4733,420.554,420.554,462.53,588.458,609.446,651.422,714.386,756.362,756.362,819.326,819.326,840.314,924.266,1008.22,1092.17,1092.17,1113.16,1134.15,1155.13,1155.13
-93.0328,0.688656,0.206427,3,11,0,94.7304,-53.0696,20.1366,88.4253,430.21,430.21,470.483,591.303,611.44,651.713,712.123,752.396,752.396,812.806,812.806,832.943,913.489,994.036,1074.58,1074.58,1094.72,1114.86,1134.99,1134.99
-92.4882,0.998704,0.135785,4,31,0,94.5341,-153.915,22.3969,72.2806,383.611,383.611,428.405,562.786,585.183,629.977,697.168,741.962,741.962,809.152,809.152,831.549,921.137,1010.72,1100.31,1100.31,1122.71,1145.11,1167.5,1167.5
-93.6112,0.938524,0.238579,2,7,0,94.0919,-155.843,23.0601,64.4678,397.599,397.599,443.719,582.079,605.139,651.26,720.44,766.56,766.56,835.74,835.74,858.8,951.041,1043.28,1135.52,1135.52,1158.58,1181.64,1204.7,1204.7
-93.6112,0.0121882,0.35908,3,7,0,93.9397,-155.843,23.0601,64.4678,397.599,397.599,443.719,582.079,605.139,651.26,720.44,766.56,766.56,835.74,835.74,858.8,951.041,1043.28,1135.52,1135.52,1158.58,1181.64,1204.7,1204.7
-93.7811,0.997496,0.0295009,3,7,0,94.0496,-152.071,23.0526,65.0073,401.192,401.192,447.297,585.613,608.665,654.77,723.928,770.033,770.033,839.191,839.191,862.244,954.454,1046.66,1138.88,1138.88,1161.93,1184.98,1208.03,1208.03
-93.1513,0.999573,0.054721,3,15,0,94.0148,-169.426,22.6297,68.7416,373.687,373.687,418.946,554.725,577.354,622.614,690.503,735.762,735.762,803.651,803.651,826.281,916.8,1007.32,1097.84,1097.84,1120.47,1143.1,1165.73,1165.73
-93.6277,0.999373,0.103278,5,31,0,95.1104,-236.679,24.1878,84.0703,343.829,343.829,392.205,537.332,561.519,609.895,682.459,730.834,730.834,803.398,803.398,827.586,924.337,1021.09,1117.84,1117.84,1142.03,1166.22,1190.4,1190.4
-96.0618,0.959157,0.195599,4,15,0,98.8378,-138.078,21.9493,53.9139,388.706,388.706,432.604,564.3,586.25,630.148,695.996,739.895,739.895,805.743,805.743,827.692,915.49,1003.29,1091.08,1091.08,1113.03,1134.98,1156.93,1156.93
-96.0618,4.00671e-05,0.326384,2,5,1,97.1582,-138.078,21.9493,53.9139,388.706,388.706,432.604,564.3,586.25,630.148,695.996,739.895,739.895,805.743,805.743,827.692,915.49,1003.29,1091.08,1091.08,1113.03,1134.98,1156.93,1156.93
-92.4974,0.999997,0.0273061,6,63,0,96.447,-152.175,22.8053,87.0645,395.152,395.152,440.762,577.594,600.399,646.01,714.426,760.036,760.036,828.452,828.452,851.257,942.478,1033.7,1124.92,1124.92,1147.73,1170.53,1193.34,1193.34
-92.2798,0.997384,0.0523395,6,63,0,94.0153,-110.698,21.6468,69.3656,408.826,408.826,452.12,582.001,603.647,646.941,711.882,755.175,755.175,820.116,820.116,841.763,928.35,1014.94,1101.52,1101.52,1123.17,1144.82,1166.47,1166.47
-96.0087,0.818398,0.0989494,4,23,0,99.1322,-42.3944,20.1865,129.472,442.082,442.082,482.455,603.574,623.76,664.133,724.693,765.066,765.066,825.625,825.625,845.812,926.558,1007.3,1088.05,1088.05,1108.24,1128.42,1148.61,1148.61
-93.8826,0.998066,0.107514,5,31,0,96.7787,6.9755,19.058,92.1163,464.367,464.367,502.482,616.83,635.888,674.004,731.178,769.294,769.294,826.468,826.468,845.526,921.757,997.989,1074.22,1074.22,1093.28,1112.34,1131.4,1131.4
-94.196,0.805529,0.201408,3,15,0,99.7616,-89.8286,21.9261,69.6139,436.398,436.398,480.25,611.807,633.733,677.585,743.364,787.216,787.216,852.994,852.994,874.92,962.625,1050.33,1138.03,1138.03,1159.96,1181.89,1203.81,1203.81
-94.196,0.472935,0.209629,2,3,0,96.5056,-89.8286,21.9261,69.6139,436.398,436.398,480.25,611.807,633.733,677.585,743.364,787.216,787.216,852.994,852.994,874.92,962.625,1050.33,1138.03,1138.03,1159.96,1181.89,1203.81,1203.81
-92.3777,0.976922,0.0809512,2,7,0,95.1449,-110.99,21.5961,68.5843,407.316,407.316,450.508,580.084,601.681,644.873,709.661,752.853,752.853,817.641,817.641,839.237,925.622,1012.01,1098.39,1098.39,1119.99,1141.58,1163.18,1163.18
-92.0415,0.986902,0.141019,4,15,0,92.5719,-126.399,22.0056,77.4371,401.735,401.735,445.746,577.78,599.785,643.796,709.813,753.824,753.824,819.841,819.841,841.847,929.869,1017.89,1105.91,1105.91,1127.92,1149.93,1171.93,1171.93
-92.0755,0.884106,0.250747,2,7,0,92.2915,-135.657,22.1987,75.5012,397.112,397.112,441.51,574.702,596.901,641.298,707.895,752.292,752.292,818.888,818.888,841.087,929.882,1018.68,1107.47,1107.47,1129.67,1151.87,1174.07,1174.07
-92.9461,0.738802,0.327614,3,15,0,93.1223,-56.7759,20.1659,79.075,427.207,427.207,467.539,588.534,608.7,649.032,709.53,749.862,749.862,810.36,810.36,830.526,911.189,991.853,1072.52,1072.52,1092.68,1112.85,1133.01,1133.01
-93.1745,0.991174,0.280395,2,3,0,93.2141,-30.8136,20.2621,77.0225,455.476,455.476,496,617.573,637.835,678.359,739.145,779.669,779.669,840.455,840.455,860.717,941.766,1022.81,1103.86,1103.86,1124.12,1144.39,1164.65,1164.65
-93.1745,1.10124e-34,0.494956,1,1,0,94.8368,-30.8136,20.2621,77.0225,455.476,455.476,496,617.573,637.835,678.359,739.145,779.669,779.669,840.455,840.455,860.717,941.766,1022.81,1103.86,1103.86,1124.12,1144.39,1164.65,1164.65
-94.0453,0.984769,0.0522172,6,63,0,95.3998,-42.1323,19.567,89.2329,427.476,427.476,466.61,584.012,603.579,642.713,701.414,740.548,740.548,799.249,799.249,818.816,897.084,975.352,1053.62,1053.62,1073.19,1092.75,1112.32,1112.32
-92.5334,0.99386,0.0909754,4,31,0,96.4415,-143.746,22.5298,90.1437,396.971,396.971,442.03,577.209,599.739,644.799,712.388,757.448,757.448,825.038,825.038,847.568,937.687,1027.81,1117.93,1117.93,1140.46,1162.99,1185.52,1185.52
-93.3599,0.901974,0.161067,3,7,0,93.5457,-128.711,22.7186,88.359,416.536,416.536,461.973,598.285,621.004,666.441,734.597,780.034,780.034,848.19,848.19,870.909,961.784,1052.66,1143.53,1143.53,1166.25,1188.97,1211.69,1211.69
-92.5087,0.981511,0.219153,4,15,0,93.3252,-183.672,23.2031,77.6064,373.202,373.202,419.608,558.827,582.03,628.436,698.045,744.452,744.452,814.061,814.061,837.264,930.076,1022.89,1115.7,1115.7,1138.9,1162.11,1185.31,1185.31
-92.5087,0.0134571,0.368867,2,3,0,93.6975,-183.672,23.2031,77.6064,373.202,373.202,419.608,558.827,582.03,628.436,698.045,744.452,744.452,814.061,814.061,837.264,930.076,1022.89,1115.7,1115.7,1138.9,1162.11,1185.31,1185.31
-93.2485,0.999813,0.0444017,7,127,0,93.4001,-183.948,23.2106,65.5818,373.107,373.107,419.528,558.792,582.003,628.424,698.056,744.477,744.477,814.109,814.109,837.32,930.162,1023,1115.85,1115.85,1139.06,1162.27,1185.48,1185.48
-92.6443,0.999376,0.0788675,5,31,0,95.1188,-83.5277,20.9661,68.0705,419.658,419.658,461.59,587.387,608.353,650.285,713.183,755.116,755.116,818.014,818.014,838.98,922.844,1006.71,1090.57,1090.57,1111.54,1132.51,1153.47,1153.47
-93.3662,0.857165,0.138618,3,7,0,94.1325,-92.8086,21.8671,71.8039,432.001,432.001,475.735,606.937,628.804,672.538,738.139,781.873,781.873,847.475,847.475,869.342,956.81,1044.28,1131.75,1131.75,1153.61,1175.48,1197.35,1197.35
-92.5628,0.587577,0.16561,4,27,0,97.4807,-183.51,23.4,82.4305,378.089,378.089,424.889,565.289,588.689,635.489,705.689,752.489,752.489,822.689,822.689,846.089,939.689,1033.29,1126.89,1126.89,1150.29,1173.69,1197.09,1197.09
-92.0952,0.999482,0.0971067,5,47,0,93.3032,-121.561,21.8993,81.4899,404.021,404.021,447.82,579.215,601.114,644.913,710.611,754.409,754.409,820.107,820.107,842.006,929.603,1017.2,1104.8,1104.8,1126.7,1148.6,1170.5,1170.5
-92.175,0.994997,0.168148,3,11,0,92.5662,-109.865,21.7975,71.9774,413.274,413.274,456.869,587.654,609.451,653.046,718.439,762.034,762.034,827.426,827.426,849.224,936.414,1023.6,1110.79,1110.79,1132.59,1154.39,1176.19,1176.19
-92.175,0.00357697,0.285328,3,7,0,94.0733,-109.865,21.7975,71.9774,413.274,413.274,456.869,587.654,609.451,653.046,718.439,762.034,762.034,827.426,827.426,849.224,936.414,1023.6,1110.79,1110.79,1132.59,1154.39,1176.19,1176.19
-93.6675,0.990471,0.037628,5,63,0,94.1236,-134.69,21.6615,68.9266,385.185,385.185,428.508,558.477,580.138,623.461,688.445,731.768,731.768,796.753,796.753,818.414,905.06,991.706,1078.35,1078.35,1100.01,1121.67,1143.34,1143.34
-92.3358,0.999618,0.0633175,3,15,0,94.4643,-127.202,22.3417,74.4297,408.998,408.998,453.682,587.732,610.074,654.757,721.782,766.465,766.465,833.49,833.49,855.832,945.199,1034.57,1123.93,1123.93,1146.27,1168.62,1190.96,1190.96
-92.3798,0.999366,0.108176,4,23,0,92.7404,-87.4127,21.4342,82.9422,427.009,427.009,469.878,598.483,619.917,662.786,727.088,769.957,769.957,834.26,834.26,855.694,941.431,1027.17,1112.9,1112.9,1134.34,1155.77,1177.21,1177.21
-92.3842,0.717154,0.18321,2,3,0,94.6808,-88.8206,21.0393,84.3857,416.123,416.123,458.202,584.438,605.477,647.556,710.674,752.753,752.753,815.871,815.871,836.91,921.067,1005.22,1089.38,1089.38,1110.42,1131.46,1152.5,1152.5
-93.1053,0.816295,0.152356,2,7,0,94.2263,-70.0177,21.3301,84.3357,441.904,441.904,484.564,612.544,633.874,676.534,740.525,783.185,783.185,847.175,847.175,868.505,953.825,1039.15,1124.47,1124.47,1145.8,1167.13,1188.46,1188.46
-93.6791,0.943857,0.162343,2,3,0,93.9592,-85.9524,20.4771,83.4946,405.497,405.497,446.451,569.313,589.791,630.745,692.176,733.13,733.13,794.561,794.561,815.038,896.946,978.855,1060.76,1060.76,1081.24,1101.72,1122.19,1122.19
-92.9516,0.953713,0.236413,2,7,0,95.3372,-91.2127,21.6151,93.2465,427.551,427.551,470.781,600.472,622.087,665.318,730.163,773.393,773.393,838.239,838.239,859.854,946.315,1032.78,1119.24,1119.24,1140.85,1162.47,1184.08,1184.08
-92.5779,0.178715,0.350744,3,7,0,93.5225,-103.108,21.8408,87.7556,421.071,421.071,464.752,595.797,617.638,661.319,726.841,770.523,770.523,836.045,836.045,857.886,945.249,1032.61,1119.98,1119.98,1141.82,1163.66,1185.5,1185.5
-93.6335,0.983333,0.0791755,4,31,0,93.9725,-124.136,21.3918,95.8398,389.266,389.266,432.05,560.401,581.792,624.576,688.751,731.535,731.535,795.71,795.71,817.102,902.669,988.236,1073.8,1073.8,1095.2,1116.59,1137.98,1137.98
-93.9844,0.992843,0.126382,4,15,0,94.8603,-126.981,22.2427,109.581,406.845,406.845,451.331,584.787,607.03,651.515,718.244,762.729,762.729,829.457,829.457,851.7,940.671,1029.64,1118.61,1118.61,1140.86,1163.1,1185.34,1185.34
-94.0754,0.954213,0.205027,3,15,0,97.1428,-90.8583,20.7845,105.489,407.969,407.969,449.538,574.245,595.03,636.599,698.952,740.521,740.521,802.875,802.875,823.659,906.797,989.935,1073.07,1073.07,1093.86,1114.64,1135.43,1135.43
-92.4064,0.780556,0.301464,2,7,0,96.7953,-67.8737,20.9353,77.0919,434.574,434.574,476.445,602.057,622.992,664.863,727.669,769.54,769.54,832.346,832.346,853.281,937.022,1020.76,1104.51,1104.51,1125.44,1146.38,1167.31,1167.31
