# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = simpleLR_model
# start_datetime = 2022-10-23 12:16:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/57/xr8vd64j2_qd3ckpnwhjpw_h0000gn/T/tmpjf6qp8cv/s58tzvvc.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/yyamaguchi/Desktop/programming/BayesianStatistics/src/01_simpleLinearReg/output/simpleLR-20221023211655_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,y_base.1,y_base.2,y_base.3,y_base.4,y_base.5,y_base.6,y_base.7,y_base.8,y_base.9,y_base.10,y_base.11,y_base.12,y_base.13,y_base.14,y_base.15,y_base.16,y_base.17,y_base.18,y_base.19,y_base.20,y_base_new.1,y_base_new.2,y_base_new.3,y_base_new.4,y_base_new.5,y_base_new.6,y_base_new.7,y_base_new.8,y_base_new.9,y_base_new.10,y_base_new.11,y_base_new.12,y_base_new.13,y_base_new.14,y_base_new.15,y_base_new.16,y_base_new.17,y_base_new.18,y_base_new.19,y_base_new.20,y_base_new.21,y_base_new.22,y_base_new.23,y_base_new.24,y_base_new.25,y_base_new.26,y_base_new.27,y_base_new.28,y_base_new.29,y_base_new.30,y_base_new.31,y_base_new.32,y_base_new.33,y_base_new.34,y_base_new.35,y_base_new.36,y_base_new.37,y_new.1,y_new.2,y_new.3,y_new.4,y_new.5,y_new.6,y_new.7,y_new.8,y_new.9,y_new.10,y_new.11,y_new.12,y_new.13,y_new.14,y_new.15,y_new.16,y_new.17,y_new.18,y_new.19,y_new.20,y_new.21,y_new.22,y_new.23,y_new.24,y_new.25,y_new.26,y_new.27,y_new.28,y_new.29,y_new.30,y_new.31,y_new.32,y_new.33,y_new.34,y_new.35,y_new.36,y_new.37
-94.126,0.969504,0.297022,2,7,0,95.0976,0.205071,18.8674,85.3224,453.023,453.023,490.758,603.963,622.83,660.565,717.168,754.902,754.902,811.505,811.505,830.372,905.842,981.312,1056.78,1056.78,1075.65,1094.52,1113.38,1113.38,434.156,453.023,471.891,490.758,509.626,528.493,547.361,566.228,585.096,603.963,622.83,641.698,660.565,679.433,698.3,717.168,736.035,754.902,773.77,792.637,811.505,830.372,849.24,868.107,886.974,905.842,924.709,943.577,962.444,981.312,1000.18,1019.05,1037.91,1056.78,1075.65,1094.52,1113.38,360.668,262.069,321.918,458.735,628.944,682.869,425.734,504.436,501.462,649.953,665.341,640.75,590.698,663.294,646.113,917.855,724.341,676.967,744.929,862.358,814.59,895.648,860.794,797.19,832.151,939.562,1079.05,791.829,948.172,821.118,1056.09,938.717,845.405,1040.32,1079.78,1027.68,1273.28
-94.126,0.228602,0.349777,1,3,0,95.125,0.205071,18.8674,85.3224,453.023,453.023,490.758,603.963,622.83,660.565,717.168,754.902,754.902,811.505,811.505,830.372,905.842,981.312,1056.78,1056.78,1075.65,1094.52,1113.38,1113.38,434.156,453.023,471.891,490.758,509.626,528.493,547.361,566.228,585.096,603.963,622.83,641.698,660.565,679.433,698.3,717.168,736.035,754.902,773.77,792.637,811.505,830.372,849.24,868.107,886.974,905.842,924.709,943.577,962.444,981.312,1000.18,1019.05,1037.91,1056.78,1075.65,1094.52,1113.38,692.465,547.716,472.9,406.208,552.851,538.233,510.619,512.681,594.894,628.514,550.951,638.98,609.745,752.162,734.546,705.021,664.887,723.234,834.365,714.147,779.765,880.29,819.325,858.018,858.001,898.65,948.162,1084.04,937.368,951.331,1065.69,860.439,1161.03,1073.62,1081.34,1088.53,1161.22
-94.1786,0.9852,0.203523,4,15,0,94.5722,20.4328,19.0576,91.2705,477.816,477.816,515.931,630.277,649.335,687.45,744.623,782.738,782.738,839.911,839.911,858.968,935.199,1011.43,1087.66,1087.66,1106.72,1125.78,1144.83,1144.83,458.758,477.816,496.874,515.931,534.989,554.046,573.104,592.162,611.219,630.277,649.335,668.392,687.45,706.507,725.565,744.623,763.68,782.738,801.796,820.853,839.911,858.968,878.026,897.084,916.141,935.199,954.257,973.314,992.372,1011.43,1030.49,1049.54,1068.6,1087.66,1106.72,1125.78,1144.83,451.81,471.875,575.34,465.963,530.259,318.847,661.585,732.684,564.658,666.341,736.16,791.206,582.642,601.02,862.331,650.142,697.93,677.324,924.619,887.32,859.436,910.668,855.88,933.328,760.612,1002.52,953.183,997.326,1064.38,1028.95,1075.79,991.561,959.364,1117.07,1132.53,1193.06,1117.83
-93.0384,0.699109,0.243285,3,9,0,95.3862,-46.8629,20.0077,86.4962,433.322,433.322,473.338,593.384,613.392,653.407,713.43,753.446,753.446,813.469,813.469,833.476,913.507,993.538,1073.57,1073.57,1093.58,1113.58,1133.59,1133.59,413.314,433.322,453.33,473.338,493.345,513.353,533.361,553.368,573.376,593.384,613.392,633.399,653.407,673.415,693.422,713.43,733.438,753.446,773.453,793.461,813.469,833.476,853.484,873.492,893.5,913.507,933.515,953.523,973.53,993.538,1013.55,1033.55,1053.56,1073.57,1093.58,1113.58,1133.59,394.605,551.979,433.149,531.948,577.066,478.27,566.591,737.837,760.499,607.276,563.581,676.704,797.798,538.706,522.073,714.078,750.378,755.32,791.887,802.919,989.449,956.089,901.834,766.143,910.393,806.547,938.021,941.723,967.163,964.913,942.735,1094.37,905.113,1048.97,932.936,1219.5,1200.37
-92.6831,0.963146,0.221586,4,15,0,94.403,-114.817,21.7143,93.5355,406.327,406.327,449.756,580.042,601.756,645.185,710.328,753.756,753.756,818.899,818.899,840.614,927.471,1014.33,1101.19,1101.19,1122.9,1144.61,1166.33,1166.33,384.613,406.327,428.042,449.756,471.47,493.184,514.899,536.613,558.327,580.042,601.756,623.47,645.185,666.899,688.613,710.328,732.042,753.756,775.471,797.185,818.899,840.614,862.328,884.042,905.757,927.471,949.185,970.9,992.614,1014.33,1036.04,1057.76,1079.47,1101.19,1122.9,1144.61,1166.33,342.245,440.587,337.308,488.135,411.591,411.86,466.843,365.873,557.591,762.138,534.618,657.325,524.223,652.755,751.402,661.111,597.288,823.839,776.12,741.532,889.341,748.718,897.424,939.096,939.185,853.189,853.446,860.968,937.332,919.638,1085.23,978.223,985.319,1202.95,1081.3,1093.36,1133.53
-92.1925,0.966861,0.259267,3,11,0,93.3405,-145.138,22.3749,72.9044,391.859,391.859,436.609,570.859,593.233,637.983,705.108,749.858,749.858,816.982,816.982,839.357,928.857,1018.36,1107.86,1107.86,1130.23,1152.61,1174.98,1174.98,369.485,391.859,414.234,436.609,458.984,481.359,503.734,526.109,548.484,570.859,593.233,615.608,637.983,660.358,682.733,705.108,727.483,749.858,772.232,794.607,816.982,839.357,861.732,884.107,906.482,928.857,951.232,973.606,995.981,1018.36,1040.73,1063.11,1085.48,1107.86,1130.23,1152.61,1174.98,328.478,404.994,471.194,414.216,489.095,430.166,505.191,516.147,630.942,519.139,660.525,718.309,679.652,469.983,592.353,726.466,847.156,692.529,817.34,796.682,810.607,650.272,945.235,946.407,1063.45,883.155,1001.54,880.253,1109.53,1057.15,1204.99,968.886,1104.93,1082.27,1237.47,1216.26,1212.98
-92.1925,0.000515252,0.304317,2,3,0,94.0606,-145.138,22.3749,72.9044,391.859,391.859,436.609,570.859,593.233,637.983,705.108,749.858,749.858,816.982,816.982,839.357,928.857,1018.36,1107.86,1107.86,1130.23,1152.61,1174.98,1174.98,369.485,391.859,414.234,436.609,458.984,481.359,503.734,526.109,548.484,570.859,593.233,615.608,637.983,660.358,682.733,705.108,727.483,749.858,772.232,794.607,816.982,839.357,861.732,884.107,906.482,928.857,951.232,973.606,995.981,1018.36,1040.73,1063.11,1085.48,1107.86,1130.23,1152.61,1174.98,362.159,416.802,335.119,358.75,531.457,486.802,581.688,528.678,610.277,672.597,554.033,621.489,568.391,648.14,648.904,767.611,675.443,747.613,761.802,818.844,748.214,934.069,948.488,895.992,885.367,859.594,896.864,1029.24,964.268,1111.03,1013.09,1081.14,1139.42,1059.13,1322.48,1142.55,1141.35
-92.3037,0.951948,0.143169,4,19,0,92.7527,-119.291,22.1244,83.6255,411.694,411.694,455.943,588.689,610.813,655.062,721.435,765.684,765.684,832.057,832.057,854.182,942.679,1031.18,1119.67,1119.67,1141.8,1163.92,1186.05,1186.05,389.57,411.694,433.818,455.943,478.067,500.191,522.316,544.44,566.565,588.689,610.813,632.938,655.062,677.187,699.311,721.435,743.56,765.684,787.808,809.933,832.057,854.182,876.306,898.43,920.555,942.679,964.804,986.928,1009.05,1031.18,1053.3,1075.43,1097.55,1119.67,1141.8,1163.92,1186.05,502.824,501.165,379.888,366.724,576.273,434.647,497.121,463.468,626.139,463.745,576.234,626.302,665.494,565.764,888.504,661.504,748.162,831.167,839.503,844.746,840.491,815.229,825.192,901.212,793.584,837.013,1051.14,1001.98,913.391,1150.69,1074.59,1127.23,996.915,1179.67,1214.8,1174.19,1102.9
-92.6002,0.994546,0.165745,3,15,0,93.0781,-107.937,21.3798,89.1625,405.178,405.178,447.938,576.217,597.596,640.356,704.495,747.255,747.255,811.395,811.395,832.774,918.294,1003.81,1089.33,1089.33,1110.71,1132.09,1153.47,1153.47,383.798,405.178,426.558,447.938,469.318,490.697,512.077,533.457,554.837,576.217,597.596,618.976,640.356,661.736,683.116,704.495,725.875,747.255,768.635,790.015,811.395,832.774,854.154,875.534,896.914,918.294,939.673,961.053,982.433,1003.81,1025.19,1046.57,1067.95,1089.33,1110.71,1132.09,1153.47,352.057,518.519,385.846,525.919,471.187,360.25,214.141,551.825,616.049,460.037,613.83,498.831,632.861,569.156,632.244,654.605,640.39,572.864,724.69,586.785,828.772,793.278,835.124,966.621,1001.33,958.153,919.479,914.527,1058.76,970.692,898.372,1010.47,1029.14,1230.69,1238.02,1078.94,1125.29
-92.1855,0.706354,0.199685,3,11,0,94.8812,-152.583,22.5149,76.754,387.775,387.775,432.805,567.895,590.409,635.439,702.984,748.014,748.014,815.559,815.559,838.074,928.133,1018.19,1108.25,1108.25,1130.77,1153.28,1175.8,1175.8,365.26,387.775,410.29,432.805,455.32,477.835,500.35,522.865,545.38,567.895,590.409,612.924,635.439,657.954,680.469,702.984,725.499,748.014,770.529,793.044,815.559,838.074,860.588,883.103,905.618,928.133,950.648,973.163,995.678,1018.19,1040.71,1063.22,1085.74,1108.25,1130.77,1153.28,1175.8,577.505,426.779,331.588,389.429,528.072,346.136,542.43,471.461,439.436,550.461,519.649,738.053,712.947,606.362,772.896,707.771,719.393,603.565,668.597,914.877,700.573,887.636,778.591,847.046,824.254,871.746,962.947,922.9,1028.02,1138.26,945.596,1073.25,1115.87,986.535,1052.91,1151.37,1176.5
-92.8424,0.856173,0.183272,3,15,0,93.6421,-133.713,22.5421,91.8295,407.298,407.298,452.382,587.635,610.177,655.261,722.888,767.972,767.972,835.599,835.599,858.141,948.309,1038.48,1128.65,1128.65,1151.19,1173.73,1196.27,1196.27,384.756,407.298,429.84,452.382,474.924,497.467,520.009,542.551,565.093,587.635,610.177,632.719,655.261,677.804,700.346,722.888,745.43,767.972,790.514,813.056,835.599,858.141,880.683,903.225,925.767,948.309,970.851,993.394,1015.94,1038.48,1061.02,1083.56,1106.1,1128.65,1151.19,1173.73,1196.27,297.718,486.549,482.408,596.632,327.865,575.844,401.957,596.826,501.73,675.888,744.517,523.097,779.078,734.9,651.19,592.282,815.705,664.528,762.941,932.979,911.681,802.08,818.229,787.637,932.934,1022.9,1032.75,934.386,1028.56,939.696,1003.32,949.537,1072.43,1109.97,1156.03,1159.57,1113.31
-92.9212,0.987401,0.193727,4,15,0,93.1209,-131.219,22.4705,66.8771,408.073,408.073,453.014,587.837,610.308,655.249,722.66,767.601,767.601,835.013,835.013,857.483,947.365,1037.25,1127.13,1127.13,1149.6,1172.07,1194.54,1194.54,385.603,408.073,430.544,453.014,475.485,497.955,520.426,542.896,565.367,587.837,610.308,632.778,655.249,677.719,700.19,722.66,745.131,767.601,790.072,812.542,835.013,857.483,879.954,902.424,924.895,947.365,969.836,992.306,1014.78,1037.25,1059.72,1082.19,1104.66,1127.13,1149.6,1172.07,1194.54,353.992,320.032,394.777,491.866,444.028,574.195,634.701,593.636,618.911,698.702,600.262,657.217,593.502,723.253,626.505,693.053,662.738,730.388,852.75,766.653,911.978,778.552,839.135,923.415,907.917,882.863,952.638,996.72,965.859,1163.68,1059.56,1011.8,1057.27,1084.95,1080.93,1179.96,1367.67
-94.3085,0.994279,0.231648,4,15,0,94.8911,10.4505,19.3063,99.1538,473.801,473.801,512.413,628.251,647.557,686.169,744.088,782.701,782.701,840.619,840.619,859.926,937.151,1014.38,1091.6,1091.6,1110.91,1130.21,1149.52,1149.52,454.494,473.801,493.107,512.413,531.719,551.026,570.332,589.638,608.944,628.251,647.557,666.863,686.169,705.476,724.782,744.088,763.394,782.701,802.007,821.313,840.619,859.926,879.232,898.538,917.844,937.151,956.457,975.763,995.069,1014.38,1033.68,1052.99,1072.29,1091.6,1110.91,1130.21,1149.52,486.679,489.431,566.281,315.177,568.15,468.725,533.833,542.99,559.105,862.703,635.408,733.655,779.816,677.103,744.542,676.894,719.711,814.2,841.399,718.023,616.303,974.456,878.208,684.127,839.993,976.494,958.587,829.972,1076.92,1122.34,930.857,1163.09,1090.84,1049.67,1045.98,1238.61,1186.56
-95.0471,0.891744,0.278677,4,15,0,96.3963,-89.5235,21.5253,120.326,427.084,427.084,470.135,599.286,620.812,663.862,728.438,771.489,771.489,836.065,836.065,857.59,943.691,1029.79,1115.89,1115.89,1137.42,1158.94,1180.47,1180.47,405.559,427.084,448.609,470.135,491.66,513.185,534.711,556.236,577.761,599.286,620.812,642.337,663.862,685.388,706.913,728.438,749.964,771.489,793.014,814.54,836.065,857.59,879.115,900.641,922.166,943.691,965.217,986.742,1008.27,1029.79,1051.32,1072.84,1094.37,1115.89,1137.42,1158.94,1180.47,358.533,469.515,474.495,812.041,584.333,707.096,524.698,639.762,398.477,651.138,735.908,798.076,658.886,630.172,792.183,844.223,637.354,610.996,640.055,894.899,783.047,888.177,740.781,895.091,1087.67,761.839,902.823,1198.74,1164.54,1032.85,1034.21,1052.56,1082.53,1000.32,957.241,1166.35,1141.07
-94.154,0.727483,0.304375,3,11,0,96.1358,-145.698,22.3879,111.639,391.611,391.611,436.386,570.713,593.101,637.877,705.041,749.816,749.816,816.98,816.98,839.368,928.919,1018.47,1108.02,1108.02,1130.41,1152.8,1175.19,1175.19,369.223,391.611,413.998,436.386,458.774,481.162,503.55,525.938,548.326,570.713,593.101,615.489,637.877,660.265,682.653,705.041,727.429,749.816,772.204,794.592,816.98,839.368,861.756,884.144,906.531,928.919,951.307,973.695,996.083,1018.47,1040.86,1063.25,1085.63,1108.02,1130.41,1152.8,1175.19,356.734,379.474,397.675,422.489,443.481,510.695,378.118,705.925,399.76,607.47,665.011,390.045,491.716,736.974,848.059,708.173,798.344,711.08,805.052,644.528,625.112,810.672,840.445,934.714,909.822,1004.16,912.035,1015.01,1062.44,1000.99,1079.56,1350.02,1067.38,1345.89,998.507,1171.63,1095.95
-94.0082,0.667887,0.284944,3,15,0,95.7241,-92.4128,20.81,104.454,407.028,407.028,448.648,573.508,594.318,635.938,698.368,739.988,739.988,802.418,802.418,823.228,906.468,989.708,1072.95,1072.95,1093.76,1114.57,1135.38,1135.38,386.218,407.028,427.838,448.648,469.458,490.268,511.078,531.888,552.698,573.508,594.318,615.128,635.938,656.748,677.558,698.368,719.178,739.988,760.798,781.608,802.418,823.228,844.038,864.848,885.658,906.468,927.278,948.088,968.898,989.708,1010.52,1031.33,1052.14,1072.95,1093.76,1114.57,1135.38,310.155,616.402,434.132,273.593,527.503,505.39,562.272,541.759,652.903,657.899,354.298,629.637,535.054,660.937,584.225,860.413,607.407,616.859,853.089,811.906,727.621,773.25,900.858,870.429,903.564,872.243,850.89,1012.18,977.469,925.06,959.614,1065.08,821.594,1005.68,1112.9,1120.49,1106.96
-94.1371,0.994646,0.252313,2,3,0,94.2667,-66.782,21.2479,105.117,443.168,443.168,485.664,613.152,634.4,676.896,740.64,783.135,783.135,846.879,846.879,868.127,953.119,1038.11,1123.1,1123.1,1144.35,1165.6,1186.85,1186.85,421.921,443.168,464.416,485.664,506.912,528.16,549.408,570.656,591.904,613.152,634.4,655.648,676.896,698.144,719.392,740.64,761.888,783.135,804.383,825.631,846.879,868.127,889.375,910.623,931.871,953.119,974.367,995.615,1016.86,1038.11,1059.36,1080.61,1101.85,1123.1,1144.35,1165.6,1186.85,450.794,432.224,467.27,375.987,593.14,681.355,327.729,503.042,539.002,689.457,585.005,705.791,791.321,619.906,754.167,845.376,932.006,761.636,787.189,671.51,607.036,930.99,975.96,975.267,958.621,906.793,982.57,903.372,791.038,1041.47,1197.52,903.789,1213.22,1017.07,1372.73,1058.2,1145.09
-95.6003,0.631974,0.303364,3,9,0,97.6983,-42.0455,20.9584,116.119,460.957,460.957,502.874,628.625,649.583,691.5,754.375,796.292,796.292,859.168,859.168,880.126,963.96,1047.79,1131.63,1131.63,1152.59,1173.54,1194.5,1194.5,439.999,460.957,481.916,502.874,523.833,544.791,565.749,586.708,607.666,628.625,649.583,670.542,691.5,712.459,733.417,754.375,775.334,796.292,817.251,838.209,859.168,880.126,901.085,922.043,943.002,963.96,984.918,1005.88,1026.84,1047.79,1068.75,1089.71,1110.67,1131.63,1152.59,1173.54,1194.5,310.524,397.989,409.524,564.54,674.732,599.419,770.379,689.151,635.81,742.155,482.318,679.123,666.862,563.524,855.003,659.247,987.52,901.12,815.812,843.019,984.005,893.925,1068.71,981.754,945.855,877.313,873.274,1288.03,1015.97,1056.31,1126.84,1001.68,982.013,1064.63,883.257,1206.96,1171.06
-94.6384,0.742922,0.259809,3,15,0,96.0016,-73.9078,20.6877,115.437,422.596,422.596,463.972,588.098,608.785,650.161,712.224,753.599,753.599,815.662,815.662,836.35,919.1,1001.85,1084.6,1084.6,1105.29,1125.98,1146.66,1146.66,401.909,422.596,443.284,463.972,484.659,505.347,526.035,546.722,567.41,588.098,608.785,629.473,650.161,670.848,691.536,712.224,732.911,753.599,774.287,794.974,815.662,836.35,857.037,877.725,898.413,919.1,939.788,960.476,981.163,1001.85,1022.54,1043.23,1063.91,1084.6,1105.29,1125.98,1146.66,676.361,490.242,622.647,584.592,433.844,312.787,305.638,599.281,407.962,537.878,700.21,741.895,539.351,554.542,756.104,785.425,638.606,543.54,725.94,769.634,799.206,766.908,737.476,991.356,750.943,967.592,890.137,1008.13,1072.25,1112.27,1092.49,1106.94,958.39,1221.36,665.834,1109.45,1044
-93.9848,0.9336,0.246865,4,15,0,95.4128,-59.545,20.1897,65.4821,425.008,425.008,465.387,586.526,606.715,647.095,707.664,748.043,748.043,808.613,808.613,828.802,909.561,990.32,1071.08,1071.08,1091.27,1111.46,1131.65,1131.65,404.818,425.008,445.198,465.387,485.577,505.767,525.957,546.146,566.336,586.526,606.715,626.905,647.095,667.285,687.474,707.664,727.854,748.043,768.233,788.423,808.613,828.802,848.992,869.182,889.371,909.561,929.751,949.94,970.13,990.32,1010.51,1030.7,1050.89,1071.08,1091.27,1111.46,1131.65,414.56,440.644,462.188,519.515,517.778,549.113,562.054,449.523,562.834,570.594,560.562,698.461,779.239,678.282,649.343,699.611,665.479,766.444,697.972,817.821,803.094,779.378,863.337,805.72,850.622,846.602,989.367,845.246,992.961,1069.65,989.504,962.803,1044.07,994.623,1061.43,1133.37,1155.37
-95,0.0433515,0.280229,3,7,0,97.4025,-82.7229,20.5059,62.9248,409.419,409.419,450.431,573.466,593.972,634.984,696.502,737.514,737.514,799.032,799.032,819.537,901.561,983.585,1065.61,1065.61,1086.11,1106.62,1127.13,1127.13,388.913,409.419,429.925,450.431,470.937,491.443,511.949,532.455,552.961,573.466,593.972,614.478,634.984,655.49,675.996,696.502,717.008,737.514,758.02,778.526,799.032,819.537,840.043,860.549,881.055,901.561,922.067,942.573,963.079,983.585,1004.09,1024.6,1045.1,1065.61,1086.11,1106.62,1127.13,351.97,350.756,528.549,457.649,500.677,488.09,427.979,522.6,596.738,580.394,547.887,600.609,667.162,470.672,663.229,716.088,719.865,603.301,793.184,822.119,791.942,804.724,894.642,836.065,940.821,929.511,880.911,899.847,909.108,945.554,1026.61,997.841,1096.23,1096.82,995.555,1197.33,1179.09
-93.6486,1,0.138801,2,3,0,94.6773,-78.2897,20.6958,63.3575,418.411,418.411,459.802,583.977,604.673,646.065,708.152,749.544,749.544,811.632,811.632,832.328,915.111,997.894,1080.68,1080.68,1101.37,1122.07,1142.77,1142.77,397.715,418.411,439.106,459.802,480.498,501.194,521.89,542.586,563.282,583.977,604.673,625.369,646.065,666.761,687.457,708.152,728.848,749.544,770.24,790.936,811.632,832.328,853.023,873.719,894.415,915.111,935.807,956.503,977.198,997.894,1018.59,1039.29,1059.98,1080.68,1101.37,1122.07,1142.77,350.439,365.967,432.288,468.803,503.265,476.189,617.045,492.01,645.681,703.851,607.593,575.094,745.213,644.72,758.142,633.213,757.688,843.834,770.478,686.102,757.934,771.811,873.99,831.338,866.382,902.528,1001.39,970.849,932.492,998.1,943.499,1064.59,1026.42,1124.88,1032.63,1108.81,1143.78
-95.6167,0.779016,0.167657,4,31,0,98.0749,47.0237,18.839,83.5693,499.158,499.158,536.836,649.87,668.709,706.387,762.904,800.582,800.582,857.099,857.099,875.938,951.293,1026.65,1102,1102,1120.84,1139.68,1158.52,1158.52,480.32,499.158,517.997,536.836,555.675,574.514,593.353,612.192,631.031,649.87,668.709,687.548,706.387,725.226,744.065,762.904,781.743,800.582,819.421,838.26,857.099,875.938,894.776,913.615,932.454,951.293,970.132,988.971,1007.81,1026.65,1045.49,1064.33,1083.17,1102,1120.84,1139.68,1158.52,507.169,369.969,482.772,545.315,569.001,588.234,469.014,706.685,583.992,711.283,781.838,649.812,758.544,775.572,810.757,689.39,740.709,844.849,728.927,893.181,949.396,895.722,825.116,996.681,961.116,916.2,1022.78,981.622,971.075,867.656,984.713,1112.57,1022.17,1063.26,1100.93,1116.9,1292.55
-94.8616,0.993881,0.164851,2,7,0,96.4312,-17.8622,18.9247,87.8858,436.332,436.332,474.181,587.73,606.654,644.504,701.278,739.127,739.127,795.902,795.902,814.826,890.525,966.224,1041.92,1041.92,1060.85,1079.77,1098.7,1098.7,417.407,436.332,455.256,474.181,493.106,512.031,530.955,549.88,568.805,587.73,606.654,625.579,644.504,663.428,682.353,701.278,720.203,739.127,758.052,776.977,795.902,814.826,833.751,852.676,871.601,890.525,909.45,928.375,947.3,966.224,985.149,1004.07,1023,1041.92,1060.85,1079.77,1098.7,346.149,452.12,312.664,490.366,416.606,408.762,445.663,719.273,489.88,678.892,663.295,695.703,572.431,577.53,643.727,799.222,869.542,863.861,830.496,733.457,708.026,807.327,956.492,883.546,923.452,873.053,823.351,978.239,994.985,924.526,1084.86,902.882,1132.83,1073.27,1053.02,1077.77,1063.67
-99.221,0.9908,0.197877,4,31,0,100.354,32.8591,18.1288,59.8235,467.951,467.951,504.208,612.981,631.11,667.368,721.754,758.012,758.012,812.398,812.398,830.527,903.042,975.557,1048.07,1048.07,1066.2,1084.33,1102.46,1102.46,449.822,467.951,486.079,504.208,522.337,540.466,558.595,576.724,594.852,612.981,631.11,649.239,667.368,685.496,703.625,721.754,739.883,758.012,776.14,794.269,812.398,830.527,848.656,866.785,884.913,903.042,921.171,939.3,957.429,975.557,993.686,1011.82,1029.94,1048.07,1066.2,1084.33,1102.46,416.605,463.58,619.927,459.542,527.073,531.405,614.231,669.626,570.485,550.354,626.655,662.057,591.312,739.648,742.278,779.834,771.627,706.651,635.792,945.66,854.528,762.172,842.777,873.225,918.605,905.525,943.317,943.032,920.662,954.008,862.365,955.67,1032.96,998.897,1147.67,1082.11,1089.55
-99.3604,0.382311,0.236748,2,3,0,100.193,43.9179,17.9642,60.1736,475.059,475.059,510.987,618.772,636.737,672.665,726.558,762.486,762.486,816.379,816.379,834.343,906.2,978.057,1049.91,1049.91,1067.88,1085.84,1103.81,1103.81,457.095,475.059,493.023,510.987,528.951,546.916,564.88,582.844,600.808,618.772,636.737,654.701,672.665,690.629,708.593,726.558,744.522,762.486,780.45,798.414,816.379,834.343,852.307,870.271,888.236,906.2,924.164,942.128,960.092,978.057,996.021,1013.98,1031.95,1049.91,1067.88,1085.84,1103.81,595.856,449.618,574.088,420.914,524.9,499.941,683.019,597.249,598.844,579.835,617.689,612.175,799.038,732.233,671.471,752.446,800.938,725.268,841.646,817.663,773.578,882.317,792.593,832.007,967.146,909.885,1068.45,1001.33,971.51,1056.04,996.813,989.494,1103.73,1084.33,1105.87,1068.79,1080.93
-96.3079,1,0.161151,3,7,0,99.79,13.1073,19.1648,61.7047,473.064,473.064,511.393,626.383,645.547,683.877,741.372,779.701,779.701,837.196,837.196,856.361,933.02,1009.68,1086.34,1086.34,1105.5,1124.67,1143.83,1143.83,453.899,473.064,492.229,511.393,530.558,549.723,568.888,588.053,607.218,626.383,645.547,664.712,683.877,703.042,722.207,741.372,760.536,779.701,798.866,818.031,837.196,856.361,875.526,894.69,913.855,933.02,952.185,971.35,990.515,1009.68,1028.84,1048.01,1067.17,1086.34,1105.5,1124.67,1143.83,464.377,502.74,573.298,459.201,434.8,609.056,542.486,554.284,588.635,541.094,734.699,562.81,542.712,641.539,703.091,692.988,886.453,675.058,854.572,848.107,822.396,821.451,839.13,893.236,789.351,1032.72,959.715,958.633,1004.07,976.019,998.627,1072.64,1135.46,1073.35,1128.03,1080.09,1168.86
-97.0468,0.924393,0.194422,2,3,0,97.4262,23.0847,18.9476,60.8553,477.826,477.826,515.721,629.406,648.354,686.249,743.092,780.987,780.987,837.829,837.829,856.777,932.567,1008.36,1084.15,1084.15,1103.1,1122.04,1140.99,1140.99,458.878,477.826,496.773,515.721,534.669,553.616,572.564,591.511,610.459,629.406,648.354,667.301,686.249,705.197,724.144,743.092,762.039,780.987,799.934,818.882,837.829,856.777,875.725,894.672,913.62,932.567,951.515,970.462,989.41,1008.36,1027.3,1046.25,1065.2,1084.15,1103.1,1122.04,1140.99,510.953,485.027,485.232,457.141,606.659,561.18,610.542,543.532,597.619,637.978,680.335,718.051,694.792,731.258,743.568,758.605,806.693,813.747,774.298,855.346,878.807,907.793,874.327,860.157,1040.03,849.184,985.494,965.985,988.202,1087.89,1065.68,976.904,1091.26,1008.14,1108.17,1094.21,1094.1
